,SK_ID_CURR,TARGET
197,101353,0.053288496190473905
198,101354,0.11075568545317838
199,101355,0.09436582916170361
200,101356,0.05658809081128672
201,101362,0.11095251812528777
202,101363,0.12558045767131004
203,101365,0.07995412028656301
204,101366,0.09505243984275771
205,101367,0.12163139249713453
206,101368,0.055688458735560796
207,101374,0.12436709999028163
208,101380,0.06018063163657515
209,101383,0.06512768652959436
210,101398,0.05287841078254082
211,101399,0.13350063675648977
212,101401,0.09513324466099017
213,101412,0.1010061010826286
214,101426,0.10497692887101139
215,101427,0.14243982129951305
216,101428,0.10161036787567963
217,101429,0.09574422878772049
218,101434,0.06867664445817592
219,101440,0.09161461578235235
220,101448,0.09507097994165088
221,101449,0.07985483516461513
222,101465,0.0758032954611075
223,101467,0.06605088216865974
224,101472,0.14702855123881342
225,101478,0.08041520275221406
226,101497,0.08472821055468165
227,101504,0.0645827954535602
228,101547,0.08596212803680235
229,101548,0.10034209614320325
230,101555,0.07559559617145474
231,101570,0.09253191541572006
232,101572,0.07042053809183185
233,101578,0.07814501045221223
234,101580,0.10305693443213683
235,101588,0.0997245461160434
236,101602,0.07756004858257426
237,101610,0.10215052768655765
238,101614,0.1171122646346627
239,101616,0.09655276252154918
240,101643,0.09230293852022353
241,101644,0.09720392170050232
242,101649,0.0867629555147062
243,101650,0.10121278569942449
244,101665,0.06121208602950371
245,101667,0.1299162690458074
246,101669,0.05752444682155495
247,101674,0.1338093052574647
248,101675,0.08503792386196941
249,101678,0.10503892932241558
250,101682,0.08020617873062245
251,101686,0.09367536577004733
252,101697,0.12863071227046471
253,101700,0.09284068551754189
254,101711,0.06729681832219991
255,101714,0.05080583009048293
256,101715,0.10639287177796616
257,101728,0.0945338302989318
258,101732,0.0716739609158954
259,101757,0.08982194032625475
260,101758,0.10216048712893745
261,101759,0.10332324690632295
262,101762,0.05048136047730656
263,101764,0.07314549836923193
264,101780,0.11629200847582535
265,101784,0.08773853384263819
266,101789,0.07161647984658741
267,101816,0.08203210607908937
268,101819,0.058869875027922305
269,101827,0.043593853829173176
270,101863,0.0832048283421125
271,101867,0.10188718859520003
272,101870,0.0728624283350113
273,101873,0.10268604174661351
274,101878,0.09462086584786153
275,101879,0.05546307945088563
276,101880,0.07135927342163657
277,101887,0.11010805266856635
278,101897,0.06297367732773464
279,101901,0.06369490671146759
280,101903,0.14907371182307702
281,101920,0.06964216995217973
282,101921,0.08281902673072326
283,101922,0.08006943430910884
284,101961,0.15337247773757148
285,101962,0.07878041035563643
286,101971,0.07272347554030871
287,101976,0.12299255800478094
288,102002,0.10054223416461305
289,102005,0.06705013429491678
290,102007,0.13864440953786636
291,102017,0.07006540443475134
292,102019,0.12015533381888298
293,102029,0.06012231840505366
294,102051,0.09234295413187475
295,102052,0.06667859444747679
296,102054,0.07920550658542931
297,102062,0.11321924394802749
298,102067,0.09825711941359681
299,102068,0.09283717091132337
300,102070,0.07130340786088037
301,102090,0.07484996375322939
302,102092,0.1401782047189747
303,102099,0.12889439021967128
304,102100,0.05201389976919831
305,102112,0.10151791313697522
306,102113,0.09838669651406516
307,102122,0.10112303574309534
308,102123,0.07397730517884855
309,102125,0.06822189077905907
310,102126,0.10590494527851178
311,102146,0.09404676606589989
312,102147,0.10294706273733621
313,102151,0.0857468158797729
314,102158,0.0918784522368225
315,102159,0.07514741019237349
316,102162,0.07082110363200604
317,102165,0.08010294896078454
318,102166,0.09979674492993529
319,102174,0.06659580134981043
320,102193,0.13331349644400056
321,102198,0.08604432629924763
322,102205,0.10364633864829673
323,102206,0.09662809482927043
324,102218,0.0889240876043326
325,102221,0.09469234158585915
326,102230,0.08575296855530559
327,102238,0.08722923198438236
328,102248,0.06409424485662997
329,102252,0.10357999673137627
330,102259,0.06481367780762806
331,102262,0.10012588698830012
332,102273,0.06953038498327588
333,102286,0.08925598932341079
334,102293,0.08093516324070145
335,102294,0.058863480450259645
336,102296,0.07196763029236199
337,102298,0.1058144921306222
338,102303,0.0745791766398707
339,102309,0.09191833722641271
340,102315,0.06724843778373074
341,102340,0.07589076281374914
342,102342,0.06710907415946891
343,102344,0.08387907881595269
344,102346,0.10969706992908865
345,102347,0.0641945386425404
346,102374,0.1073553288010371
347,102380,0.10326215115721231
348,102387,0.08228529530639563
349,102393,0.07553438874482123
350,102403,0.08231505385554361
351,102413,0.08862534118816191
352,102414,0.06629842254423353
353,102415,0.07874218371574383
354,102416,0.0830905688706712
355,102439,0.08874468927614806
356,102441,0.08318652117261252
357,102443,0.07745840012926722
358,102444,0.10017198835127379
359,102445,0.14366751627426227
360,102448,0.07040242549428455
361,102449,0.09109741911073857
362,102450,0.13216269050662374
363,102456,0.07400147094336007
364,102458,0.0946394906611068
365,102459,0.077632197664814
366,102465,0.053147644656779965
367,102470,0.12923548385971728
368,102471,0.06270719926269437
369,102475,0.115513240344708
370,102476,0.10815820084297421
371,102506,0.06986707951159
372,102509,0.06859547596517525
373,102519,0.08168676521977225
374,102522,0.07301512264180215
375,102545,0.07053881706486768
376,102549,0.12093648138350008
377,102562,0.06685411799976897
378,102563,0.07905049899406318
379,102568,0.10156963545310087
380,102582,0.11159291341848956
381,102592,0.05686062375795129
382,102597,0.08191071932165107
383,102605,0.09837308469011878
384,102614,0.09193756651100865
385,102617,0.09320864275921686
386,102634,0.06432513984439803
387,102652,0.06269731907994579
388,102655,0.04587062609025402
389,102671,0.05739002449323189
390,102694,0.0775716659807805
391,102701,0.10109617315132284
392,102703,0.04887155445697042
393,102704,0.06735760672310948
394,102713,0.04204213040876185
395,102720,0.09054253977584849
396,102731,0.07238134215165455
397,102733,0.0755718876496447
398,102749,0.10596505968008464
399,102755,0.0690600013433021
400,102763,0.07815647659757623
401,102770,0.10500038366380447
402,102772,0.09236972251350986
403,102799,0.09172864226445374
404,102838,0.08503616742356464
405,102854,0.07707068581097187
406,102862,0.12097025758538264
407,102863,0.09061210459272465
408,102867,0.07041831683598865
409,102868,0.06861251151597463
410,102878,0.08837566201992873
411,102887,0.08725919247497979
412,102898,0.10778025555043885
413,102904,0.08165214735146378
414,102912,0.12852999121541267
415,102919,0.06277572838257986
416,102927,0.07425358561487053
417,102932,0.09563832964168492
418,102933,0.1368091765273572
419,102935,0.05625200297585905
420,102958,0.09806509758629957
421,102969,0.09543803409007438
422,102971,0.07393994087810998
423,102975,0.0666163736914582
424,102979,0.10170182295754425
425,102982,0.05947902855460296
426,102987,0.12172227266875502
427,102989,0.08299039368514924
428,102995,0.0862774112935169
429,102996,0.08698854034685688
430,103000,0.056484695941275066
431,103001,0.10488469353816776
432,103004,0.07966773138365262
433,103010,0.0830365448471389
434,103025,0.10538782255490997
435,103029,0.09933472654839269
436,103046,0.0933108192300879
437,103056,0.0787537726042385
438,103062,0.07845739932073509
439,103078,0.10320293369113687
440,103083,0.05900544205303056
441,103092,0.08799975185786525
442,103096,0.0821600231585305
443,103097,0.1179426984657265
444,103102,0.12652721054297858
445,103112,0.08908045982423415
446,103132,0.057079594762277135
447,103144,0.08594249935324909
448,103145,0.0805369562799385
449,103146,0.06767767010577054
450,103147,0.10786574784611577
451,103158,0.07723811606545622
452,103171,0.11038692497844477
453,103173,0.06148934095306708
454,103184,0.09293619982012269
455,103195,0.09820546589208395
456,103196,0.06069598465671533
457,103206,0.07460204399247276
458,103230,0.08525095678251482
459,103231,0.10639885569016637
460,103232,0.09087318337429362
461,103239,0.12440733786643454
462,103240,0.08272354456614255
463,103243,0.0683723333233966
464,103252,0.09779028315083078
465,103258,0.07610042948663559
466,103259,0.09988203197754304
467,103279,0.07055949117307167
468,103280,0.052791034722650905
469,103286,0.08335814207610052
470,103287,0.12284864936840699
471,103290,0.08897866311091328
472,103298,0.09136590008954636
473,103315,0.04880502883128639
474,103319,0.07657615270066778
475,103334,0.11258192678540514
476,103336,0.11380177509928895
477,103345,0.08683937812665755
478,103368,0.07651773992922987
479,103371,0.1051205608560754
480,103377,0.07156047896113614
481,103398,0.061030380182344315
482,103404,0.06060078251822249
483,103408,0.10711600200562282
484,103410,0.07632923645816674
485,103418,0.07299238594873174
486,103420,0.11458063446604837
487,103432,0.10313850288148362
488,103433,0.07031519971955613
489,103436,0.06415979976569824
490,103440,0.08347147994376014
491,103453,0.07787948970407357
492,103459,0.1050784375950551
493,103460,0.08075649570098217
494,103461,0.06319909512677961
495,103462,0.09080286327859771
496,103473,0.09539329420685515
497,103474,0.0522365273672593
498,103475,0.11299178373735032
499,103478,0.10908586197254029
500,103480,0.09614080346166298
501,103484,0.06356780252429739
502,103494,0.08938659766305611
503,103513,0.10656823832207346
504,103515,0.0855900162811142
505,103516,0.15422863804152226
506,103525,0.11023415789464486
507,103541,0.11544821514941109
508,103544,0.07122241938646526
509,103562,0.11673277301520647
510,103570,0.1569056426700753
511,103572,0.12440957240106476
512,103574,0.06861542260789348
513,103575,0.09251371518338186
514,103591,0.1071845468471133
515,103594,0.07173138429235343
516,103609,0.06432927817921855
517,103613,0.0670754334969801
518,103614,0.08026931291406675
519,103615,0.06069873744035703
520,103624,0.11000882917767131
521,103625,0.12988080140583227
522,103628,0.13530423145256676
523,103629,0.06671769776560517
524,103647,0.077063632775538
525,103648,0.09358891730621668
526,103651,0.07345845063736121
527,103658,0.057223854510872287
528,103668,0.07642261448224041
529,103669,0.07598267852534307
530,103676,0.07994357890620528
531,103682,0.07661131358719925
532,103683,0.058575652243047935
533,103689,0.0664799488929932
534,103725,0.049258418226811145
535,103733,0.09702616176990705
536,103744,0.04959806271879676
537,103762,0.10262664252751857
538,103771,0.12390605536406143
539,103773,0.06265341336743635
540,103783,0.10403710857334508
541,103784,0.09776802761923985
542,103808,0.06520887955209168
543,103812,0.06779023981277146
544,103813,0.0874495322029941
545,103814,0.08778164244827495
546,103818,0.13467457221330645
547,103824,0.08403041743416131
548,103828,0.053479673987437436
549,103830,0.0851120206184047
550,103840,0.06364332093000882
551,103842,0.11042602303530608
552,103847,0.11666174294735815
553,103848,0.09418057124195664
554,103851,0.05789985316157948
555,103854,0.11547290940271718
556,103857,0.18227333995050995
557,103861,0.05756583433127454
558,103862,0.08375629402969473
559,103865,0.09576757700958786
560,103870,0.052685990486834
561,103876,0.09632174234140076
562,103891,0.1433810591182418
563,103908,0.06776208315518213
564,103914,0.08459939667079185
565,103918,0.09526979427418555
566,103940,0.10035899339035152
567,103963,0.12806441234445182
568,103966,0.09915939335705613
569,103971,0.11928571641941497
570,103980,0.11003642887105776
571,103984,0.07805671593003752
572,103985,0.0856300607144437
573,103998,0.12560168069266356
574,104019,0.07636631109198043
575,104026,0.08856929507539277
576,104035,0.12295061117902652
577,104044,0.07587071838813846
578,104045,0.08465950865816946
579,104047,0.11229702688270342
580,104051,0.06430653638027678
581,104058,0.07776389849511713
582,104063,0.06847183204695109
583,104066,0.09122415409788293
584,104087,0.050667213113103446
585,104089,0.07548622320254218
586,104095,0.07992349362604771
587,104098,0.1148349387093349
588,104104,0.05592033803218906
589,104110,0.08900968967053617
590,104120,0.08351130154768732
591,104122,0.05833699340471936
592,104131,0.08344612054473641
593,104132,0.09225615770565467
594,104135,0.05707231019419241
595,104136,0.08364598389036335
596,104149,0.07332140189366833
597,104150,0.08382072077399327
598,104156,0.09115031900526413
599,104165,0.09033527162878836
600,104175,0.0756575171652216
601,104179,0.10432017042586476
602,104184,0.09271183714331914
603,104206,0.06513997495390422
604,104216,0.10255926323950643
605,104230,0.1488227093702819
606,104257,0.05776960449468234
607,104272,0.051867416543015375
608,104273,0.08839617141132543
609,104278,0.050216943808874204
610,104294,0.1012629930342483
611,104295,0.07453535163995365
612,104297,0.06541561319671607
613,104298,0.09520460937603226
614,104308,0.09998227053759132
615,104318,0.08068150612706314
616,104319,0.06235206187061273
617,104320,0.10474320662080548
618,104327,0.09970423353083248
619,104334,0.08807496458789925
620,104344,0.10563502203851188
621,104350,0.06754505803020132
622,104351,0.09696731541398564
623,104354,0.10624216661204318
624,104369,0.1310498413741525
625,104376,0.08847346396895331
626,104381,0.08393802331931663
627,104384,0.09614919517348604
628,104391,0.056020993797542835
629,104394,0.09186702407480743
630,104398,0.11934216052482599
631,104402,0.07423324217360425
632,104408,0.08719792787775511
633,104409,0.052724765086033104
634,104410,0.12417642520637531
635,104412,0.07973492543252542
636,104417,0.11513535455105738
637,104424,0.08870535692100331
638,104426,0.0659150364847548
639,104435,0.08362121315050712
640,104445,0.07050149201434315
641,104458,0.05781991952915423
642,104460,0.08608319162766802
643,104466,0.07536112439658153
644,104472,0.10431644865902015
645,104473,0.11572844978323514
646,104479,0.05410581439178628
647,104480,0.07741381637962404
648,104482,0.11624642538481185
649,104499,0.05645137770438632
650,104501,0.05135378075433406
651,104502,0.06879836096651595
652,104506,0.0870077546967698
653,104510,0.060682645379190304
654,104512,0.05624998744470271
655,104520,0.1314439720792849
656,104528,0.10348180162753465
657,104529,0.09461993167586276
658,104541,0.10050862277199149
659,104578,0.059451990740443134
660,104584,0.08378327754365944
661,104588,0.10384316608879395
662,104602,0.07420352145090457
663,104610,0.05940026637588381
664,104611,0.08971097423014451
665,104618,0.11594369601343542
666,104620,0.07844529174983723
667,104622,0.0560656562749536
668,104624,0.07032202377544745
669,104625,0.09627192228702901
670,104634,0.12663432510743694
671,104639,0.10188528206399884
672,104646,0.07770598673695922
673,104647,0.06616403208276171
674,104652,0.053903604471160146
675,104670,0.08741624571949488
676,104677,0.072799912105272
677,104685,0.11926909188761818
678,104691,0.09486966793659281
679,104696,0.07792446176349212
680,104699,0.06101776958488722
681,104712,0.11439898405845708
682,104714,0.07852127577233206
683,104717,0.08053039623971761
684,104718,0.07659571220881617
685,104740,0.06688902370778892
686,104741,0.09707262072540422
687,104743,0.04421877495621347
688,104744,0.09241249637522027
689,104747,0.10217567241016598
690,104767,0.0841423046071495
691,104772,0.20172405423620554
692,104776,0.13034617644080806
693,104779,0.06500025796347993
694,104814,0.08373053918317151
695,104815,0.07743328926090372
696,104830,0.09691718729186756
697,104831,0.12038151706010172
698,104833,0.1117424065467635
699,104839,0.07348599383960583
700,104840,0.09104519275250618
701,104860,0.08351543163612205
702,104861,0.06017891960966313
703,104866,0.08539669135607775
704,104870,0.07071049287443298
705,104877,0.09383968426794731
706,104878,0.057773415669492234
707,104879,0.0753097402704499
708,104880,0.08997681511888292
709,104899,0.08153202602533252
710,104906,0.056634782338849464
711,104907,0.11301926812793621
712,104913,0.09220400361918307
713,104916,0.11437898406124739
714,104921,0.09454126870023749
715,104930,0.07543453541419012
716,104931,0.09350301223255102
717,104936,0.09999301435107026
718,104937,0.07660072706931795
719,104942,0.0792859260724393
720,104943,0.07580628104298309
721,104969,0.1049483307550431
722,104972,0.14101467973196807
723,104988,0.09128301186108694
724,105013,0.10315126896154189
725,105015,0.08948053007220218
726,105019,0.06987000671430478
727,105027,0.09566056378963243
728,105030,0.10195297124315683
729,105035,0.1587182927388856
730,105041,0.06461983377298458
731,105051,0.1365090852875025
732,105056,0.07331820045178543
733,105067,0.1697472827806337
734,105071,0.09820838729424176
735,105072,0.06203957327037207
736,105074,0.13426241121542593
737,105091,0.10681060576022951
738,105101,0.07203601186392233
739,105103,0.08616196560671813
740,105134,0.0940303038326829
741,105139,0.08734981188001813
742,105142,0.13559857787031415
743,105146,0.08273364314963151
744,105163,0.0800776581017808
745,105168,0.10715726261756868
746,105172,0.05486679464664435
747,105176,0.12755008383448893
748,105195,0.08396481420500901
749,105196,0.12697356459841352
750,105197,0.059427828080029374
751,105203,0.08539380746088329
752,105223,0.08201102666773999
753,105227,0.0914694054976039
754,105228,0.059847104911854555
755,105230,0.11496558098189207
756,105231,0.1391740037471079
757,105239,0.07783078234996707
758,105242,0.11416857095991034
759,105244,0.08753985007555382
760,105245,0.10862403103417213
761,105248,0.04974088549598273
762,105249,0.07623275231008748
763,105266,0.12539213770835778
764,105271,0.13199454958990653
765,105276,0.10180600905802367
766,105282,0.10059487214503404
767,105292,0.0855792406773826
768,105297,0.04666759780287155
769,105332,0.11391535205638194
770,105333,0.07605868592330561
771,105343,0.06044663001256249
772,105344,0.0553522170809796
773,105345,0.09913785774355306
774,105357,0.08627834094547185
775,105359,0.08575159228072429
776,105366,0.07251396722966222
777,105367,0.10104554056947194
778,105370,0.045751561411837706
779,105377,0.08666575893146768
780,105390,0.09142160514346366
781,105399,0.0655649635071091
782,105403,0.07635573885177285
783,105404,0.08247134780031895
784,105414,0.06592803610922658
785,105417,0.08233468828176732
786,105425,0.12004448938241385
787,105452,0.06525497628164272
788,105454,0.11171473617612923
789,105456,0.12327950420464474
790,105470,0.09096268421485025
791,105471,0.05328982585678394
792,105483,0.08522662887124402
793,105493,0.10583365777124099
794,105508,0.12078599539770608
795,105514,0.09840546689293832
796,105515,0.05381159904578714
797,105528,0.12804908026955833
798,105529,0.06647661278286286
799,105531,0.06442991304896303
800,105532,0.06926298814460514
801,105558,0.054560503895746924
802,105574,0.08399255431895537
803,105578,0.05617660233962116
804,105584,0.1411834435408883
805,105595,0.10097668886931965
806,105617,0.1038154669474296
807,105618,0.07845039832284725
808,105621,0.07281311642292759
809,105625,0.0707442812287748
810,105629,0.07962781751537222
811,105630,0.05958421990463788
812,105634,0.06803731948045516
813,105635,0.09318936777943322
814,105641,0.08268075589438179
815,105647,0.10991970767805613
816,105648,0.07801208825680282
817,105655,0.0677371136032389
818,105657,0.06265297055945174
819,105672,0.11395638975907743
820,105678,0.0885895761644037
821,105682,0.07419048591469735
822,105691,0.08938126104911705
823,105692,0.07815592799767276
824,105706,0.11354510631489355
825,105712,0.11014261073306915
826,105720,0.08609168154967496
827,105734,0.07138207687948164
828,105735,0.08649843635079474
829,105736,0.08870745767760319
830,105737,0.05099550032943047
831,105738,0.1229801151769494
832,105740,0.11914378105164734
833,105744,0.0671899545042046
834,105747,0.10807762669099098
835,105749,0.10049840832367245
836,105754,0.08661179282053004
837,105758,0.06705102601919767
838,105760,0.07382320279671843
839,105767,0.0845696849970829
840,105784,0.11622767159334202
841,105791,0.08602549880579767
842,105802,0.0820711714172883
843,105807,0.1185704040295186
844,105809,0.07322734235919046
845,105816,0.08233541187279149
846,105817,0.05512179119269781
847,105824,0.11023193750876174
848,105832,0.10015314574626434
849,105856,0.0820084160338096
850,105865,0.07379500714963302
851,105899,0.07042229596698547
852,105906,0.0464145358230912
853,105916,0.08530204759076943
854,105923,0.09695723490178307
855,105937,0.09699243891912762
856,105965,0.06235664248017718
857,105966,0.08363823256068574
858,105968,0.07033232648825166
859,105973,0.0755440551961298
860,105976,0.10056929699514591
861,105978,0.061808473948558276
862,105979,0.0677228820884339
863,105991,0.0960099278240275
864,105998,0.07672492336902624
865,105999,0.08843819724953741
866,106000,0.09615623252490699
867,106001,0.08920085504418061
868,106010,0.07740358289119931
869,106011,0.09811420791303496
870,106013,0.10549181877180328
871,106015,0.08514080014237774
872,106026,0.0637053632611009
873,106032,0.06677693262750581
874,106035,0.08507645052885704
875,106040,0.07814859603973688
876,106041,0.11965255742050333
877,106044,0.05153359970373679
878,106053,0.09727485854761461
879,106054,0.06112564267893584
880,106065,0.11305478043288858
881,106081,0.06697013568400804
882,106083,0.0887042087887278
883,106087,0.08911772501462056
884,106090,0.08799467859327713
885,106101,0.047973328618434743
886,106102,0.11569091159744506
887,106109,0.07572657780949142
888,106116,0.061391715602609837
889,106150,0.06335731963217388
890,106155,0.17758099345628423
891,106166,0.08934978984374498
892,106176,0.08051906824605512
893,106189,0.0645031342636851
894,106199,0.11003423301497152
895,106205,0.09983794891491526
896,106206,0.08656646309225975
897,106211,0.08243374201902577
898,106214,0.05916816894704512
899,106216,0.06932240075838043
900,106217,0.09423191826656067
901,106225,0.07457287650560102
902,106249,0.06297976570491104
903,106256,0.0827732153144251
904,106258,0.07043985266527215
905,106261,0.08721819404700955
906,106262,0.10408914096870718
907,106264,0.049339797070726214
908,106271,0.08791651522591931
909,106276,0.08035022168076046
910,106277,0.08587972191710964
911,106286,0.10152777493919894
912,106293,0.05976581024161033
913,106295,0.0727622395820748
914,106296,0.08953107924702226
915,106297,0.11572198134518931
916,106298,0.08335144510471504
917,106311,0.0646738800976695
918,106314,0.11501428851082685
919,106320,0.10288281301004457
920,106334,0.09204820091208213
921,106346,0.07201158969886441
922,106347,0.06998700452043426
923,106349,0.08208645494660281
924,106354,0.09653510008522438
925,106360,0.06268138430170975
926,106373,0.07468206440248024
927,106377,0.06944073952957444
928,106386,0.10220191748872534
929,106387,0.09999236252209986
930,106391,0.0528394727634389
931,106401,0.11964921041555089
932,106411,0.11563254274509542
933,106413,0.1147950653145776
934,106426,0.09222863692243734
935,106427,0.06381223860855763
936,106428,0.11704647606120251
937,106434,0.09784293344078371
938,106438,0.0843785869799149
939,106440,0.0980887295630764
940,106441,0.059997429855231356
941,106452,0.11564310885177699
942,106453,0.08228040173373208
943,106454,0.09841080749105825
944,106457,0.08553358837877865
945,106484,0.06825743157532745
946,106488,0.14490819994240173
947,106491,0.08296017875775794
948,106514,0.08076365994797052
949,106527,0.08083522614487068
950,106528,0.07063593815608385
951,106529,0.057729726944541475
952,106534,0.1180452573831117
953,106550,0.10281185914910977
954,106577,0.07908309378496149
955,106585,0.12910249507345928
956,106590,0.06444213815647738
957,106607,0.07631480730891221
958,106610,0.10054074471170209
959,106611,0.08785408275169707
960,106612,0.12664162869317672
961,106624,0.058869981084011216
962,106631,0.061504171689236976
963,106647,0.16180170248178177
964,106660,0.11232191301797155
965,106674,0.0910599769621602
966,106687,0.0666487655149198
967,106712,0.10038392136094484
968,106713,0.08572623971875727
969,106717,0.06731921405215996
970,106720,0.08856329567813423
971,106721,0.0871894684122704
972,106724,0.07466769465144167
973,106735,0.09585460001398229
974,106739,0.09066140753037269
975,106740,0.08000812329345612
976,106754,0.06514636847717813
977,106760,0.16181755520667118
978,106761,0.09549859172425848
979,106784,0.11222130641930012
980,106787,0.08496014692818644
981,106797,0.0646073388302159
982,106798,0.07440387476485283
983,106802,0.11831792906740148
984,106803,0.0940032193178989
985,106804,0.14202950223786998
986,106805,0.07173605479917876
987,106810,0.11332914945144207
988,106812,0.09258428479891098
989,106813,0.06718242753187986
990,106817,0.06516306051157877
991,106822,0.11324141297005952
992,106823,0.08579308360252826
993,106827,0.05799140328967193
994,106841,0.07215771165045202
995,106851,0.0951170638946011
996,106852,0.09543169668499762
997,106853,0.14292919474231625
